1481,472,12.80,2021-12-02 18:30:41,107657
1441,473,25.00,2021-09-30 21:05:26,91731
1456,474,41.73,2021-10-20 19:39:35,96645
1570,474,8.27,2022-02-12 21:17:22,125735
1446,475,37.03,2021-10-08 20:48:28,93823
1444,476,31.03,2021-10-07 12:50:55,93220
1478,476,37.45,2021-11-24 13:49:47,105482
1533,476,31.52,2022-01-19 15:34:12,118819
1459,477,50.00,2021-10-21 19:05:06,96883
1717,478,100.00,2022-07-15 19:27:28,169938
1449,479,29.00,2021-10-13 20:26:32,94958
1455,479,32.00,2021-10-20 17:41:09,96592
1527,479,19.26,2022-01-14 19:55:50,117947
2073,479,19.74,2023-08-08 12:04:44,288923
1454,481,10.00,2021-10-20 14:24:06,96525
1458,482,40.00,2021-10-21 14:07:30,96795
1550,483,25.00,2022-01-29 14:20:04,121501
1658,484,23.54,2022-05-06 15:45:58,150585
1659,484,1.46,2022-05-06 15:53:04,150608
1517,485,30.00,2022-01-07 17:11:11,115925
1553,487,40.00,2022-02-03 14:33:59,122562
1462,488,25.00,2021-11-02 21:54:04,99775
1477,489,40.00,2021-11-23 19:39:03,105297
1564,491,10.80,2022-02-11 17:42:36,124868
1565,491,-10.80,2022-02-11 17:44:47,NULL
2008,492,25.00,2023-05-23 17:15:51,264445
1468,493,22.47,2021-11-11 12:34:36,101793
1469,494,2.53,2021-11-11 12:38:49,101795
1470,495,25.00,2021-11-11 16:59:20,101921
1685,496,36.92,2022-05-28 17:26:12,156631
1521,497,20.00,2022-01-12 19:42:41,117205
1750,498,25.00,2022-09-02 19:50:25,184426
1472,499,40.00,2021-11-13 15:43:32,102824
1475,500,20.00,2021-11-17 20:14:22,103837
1476,501,36.00,2021-11-18 18:28:02,103986
1897,501,4.00,2023-02-07 12:24:54,229207
1649,502,20.00,2022-04-29 19:50:33,148776
1585,503,20.00,2022-02-25 19:00:42,128988
1616,505,15.00,2022-03-26 20:08:10,138211
1486,506,30.00,2021-12-08 17:47:52,109157
1485,508,25.00,2021-12-07 12:07:53,108688
1656,510,18.19,2022-05-06 12:14:15,150507
1519,511,20.00,2022-01-11 12:45:48,116740
1610,513,20.00,2022-03-25 12:52:39,137245
1501,514,50.00,2021-12-30 19:04:45,114738
1614,515,20.00,2022-03-25 15:38:42,137352
1515,516,26.22,2022-01-06 18:01:49,115662
1522,516,26.22,2022-01-13 17:02:54,117372
1575,516,7.56,2022-02-17 20:08:37,126712
1622,517,50.00,2022-03-30 18:25:39,138885
1494,519,48.79,2021-12-18 12:41:17,112014
1491,522,50.00,2021-12-17 11:49:21,111571
1489,523,19.26,2021-12-14 20:44:18,110796
1504,523,17.66,2022-01-04 18:28:55,115075
1577,523,13.08,2022-02-18 20:05:05,127105
2055,524,36.87,2023-07-19 19:08:49,282695
1578,525,8.86,2022-02-18 20:05:21,127105
1651,526,69.02,2022-04-30 19:08:32,149424
1652,526,10.70,2022-04-30 19:14:48,149435
1653,526,20.28,2022-04-30 19:47:30,149458
1716,527,50.00,2022-07-13 19:44:02,169078
1745,528,50.00,2022-08-18 17:06:33,179657
1511,529,50.00,2022-01-05 18:40:20,115436
1579,532,40.00,2022-02-19 13:03:26,127346
1539,533,94.16,2022-01-21 17:20:04,119430
1609,533,69.00,2022-03-18 18:55:49,135402
1633,533,36.84,2022-04-08 19:33:23,141793
1701,534,25.00,2022-06-16 12:29:14,161421
1495,535,19.26,2021-12-22 18:41:52,113077
1984,537,10.00,2023-04-19 12:17:32,253264
1818,539,10.00,2022-12-09 12:13:11,211692
2155,540,10.00,2023-12-13 12:04:24,327883
1605,541,10.00,2022-03-15 16:13:12,134030
1490,544,22.04,2021-12-15 13:55:29,110884
1496,545,25.00,2021-12-22 18:45:10,113059
1493,546,100.00,2021-12-18 12:25:22,NULL
1528,547,17.66,2022-01-14 21:05:53,117965
1536,547,17.66,2022-01-19 19:47:19,118929
1547,547,24.08,2022-01-25 20:50:22,120384
1548,547,6.42,2022-01-25 21:11:25,120395
1559,547,23.01,2022-02-08 20:44:41,123939
1589,547,11.17,2022-03-01 20:47:47,130251
1637,548,22.06,2022-04-13 13:24:17,143038
1638,548,-22.06,2022-04-13 13:29:38,NULL
1730,549,25.00,2022-07-30 19:17:48,174431
1512,550,25.00,2022-01-05 19:20:33,115427
1591,551,23.54,2022-03-03 18:23:49,130782
1696,551,1.07,2022-06-08 12:59:41,159099
1529,552,25.00,2022-01-15 16:45:47,118229
1641,553,25.00,2022-04-19 20:25:10,145092
1537,554,34.00,2022-01-20 12:45:43,118987
1619,555,50.00,2022-03-29 19:56:09,138589
1620,556,26.51,2022-03-29 19:56:40,138589
1768,556,23.49,2022-10-05 19:46:22,NULL
1771,556,-25.00,2022-10-05 19:50:53,NULL
1773,556,22.76,2022-10-05 19:51:36,193435
1769,557,50.00,2022-10-05 19:47:54,NULL
1770,557,-50.00,2022-10-05 19:50:41,NULL
1772,557,50.00,2022-10-05 19:51:16,193435
2001,558,44.08,2023-05-09 20:19:52,260136
1555,560,40.00,2022-02-03 20:18:53,122710
1508,561,30.50,2022-01-05 17:02:19,115362
1523,561,36.92,2022-01-13 17:14:16,117388
1534,561,32.58,2022-01-19 16:29:01,118842
1516,562,40.00,2022-01-06 20:17:26,115747
1765,563,35.00,2022-09-24 13:21:08,190730
1599,565,92.56,2022-03-10 17:06:19,132654
1621,566,35.00,2022-03-29 20:09:21,138651
1497,567,50.00,2021-12-22 20:21:56,113163
1593,568,54.57,2022-03-03 19:29:20,130843
1702,568,45.43,2022-06-17 19:01:03,162021
2071,570,18.81,2023-08-04 12:06:20,287889
2122,570,1.19,2023-10-20 11:25:18,311661
1549,571,23.54,2022-01-28 19:47:15,121247
1590,571,16.46,2022-03-02 18:31:55,130484
1535,572,50.00,2022-01-19 16:57:18,118820
1498,574,25.00,2021-12-29 16:26:55,114232
1499,575,10.31,2021-12-29 16:27:30,114232
1500,576,25.00,2021-12-29 18:16:51,114281
1554,577,50.00,2022-02-03 19:02:35,122645
1503,578,40.00,2022-01-04 15:51:37,115014
1505,579,20.87,2022-01-04 19:47:49,115161
1646,579,19.13,2022-04-27 18:01:42,147806
1506,580,22.47,2022-01-04 19:49:52,115164
1507,581,25.00,2022-01-05 14:07:09,115289
1509,582,40.00,2022-01-05 17:40:13,115337
1510,583,25.00,2022-01-05 18:00:34,115384
1525,584,40.00,2022-01-13 19:47:06,117392
1526,585,25.00,2022-01-14 19:25:45,117824
1530,586,40.00,2022-01-15 17:33:07,118256
1531,587,21.40,2022-01-15 19:23:30,118361
1545,587,18.60,2022-01-22 20:10:31,120063
1532,588,50.83,2022-01-15 20:37:31,118411
1657,589,23.54,2022-05-06 12:18:09,150513
1538,590,30.00,2022-01-20 13:09:27,119014
1540,591,25.00,2022-01-21 20:15:43,119580
1541,592,18.34,2022-01-21 20:16:55,119580
1543,593,25.00,2022-01-21 20:36:03,119589
1556,594,24.08,2022-02-04 13:17:42,122852
2000,594,24.73,2023-05-09 12:47:39,259868
2060,594,1.19,2023-07-25 12:50:18,284465
1544,595,25.15,2022-01-22 17:46:03,119929
2141,595,26.37,2023-11-22 17:40:51,321961
1546,596,75.00,2022-01-25 18:25:48,120345
1552,597,25.00,2022-02-02 18:40:10,122341
1603,598,40.00,2022-03-15 11:50:17,133897
1647,599,25.00,2022-04-27 18:54:44,147852
1557,600,25.00,2022-02-04 20:04:00,123095
1558,601,40.00,2022-02-04 20:43:35,123090
1560,602,26.75,2022-02-10 21:55:54,124605
1636,602,13.25,2022-04-13 13:23:24,143038
1562,603,32.10,2022-02-11 17:26:07,124827
1586,603,7.90,2022-02-26 13:57:58,129492
1566,604,89.90,2022-02-11 19:40:22,124898
1568,605,50.00,2022-02-12 12:33:10,125184
1654,606,50.00,2022-05-03 18:56:32,149744
1592,607,30.00,2022-03-03 18:58:02,130867
1582,608,7.10,2022-02-25 18:38:36,129134
1583,609,25.00,2022-02-25 18:39:22,129134
1584,610,16.59,2022-02-25 18:39:48,129134
1587,611,23.54,2022-03-01 14:58:30,130040
1823,611,16.46,2022-12-14 12:56:04,213225
1588,612,25.68,2022-03-01 18:26:57,130132
1594,613,25.00,2022-03-03 20:44:52,130916
1597,614,50.00,2022-03-05 18:45:09,131687
1598,615,40.00,2022-03-08 17:50:29,132074
1639,616,25.00,2022-04-14 20:49:17,143680
2228,617,25.00,2024-01-30 20:28:59,343795
1600,618,8.56,2022-03-12 12:58:11,133368
1601,618,11.77,2022-03-12 13:01:24,133420
1602,619,40.00,2022-03-15 11:29:04,133894
1604,620,23.54,2022-03-15 13:34:20,133961
2021,620,13.44,2023-06-08 18:46:46,269581
1663,621,50.29,2022-05-07 17:51:51,151076
1946,621,24.71,2023-03-11 12:18:49,240623
1606,622,100.00,2022-03-16 20:46:30,134603
1608,623,25.00,2022-03-18 17:52:46,135352
1612,624,25.00,2022-03-25 13:28:04,137254
2091,624,-3.00,2023-09-05 19:02:46,NULL
1667,625,15.00,2022-05-13 18:30:35,152551
1615,626,32.10,2022-03-25 21:32:45,137631
1910,627,15.00,2023-02-14 20:53:29,231645
1665,628,50.00,2022-05-12 21:10:10,152240
1625,632,33.17,2022-04-01 14:53:11,139550
1627,633,50.00,2022-04-07 12:57:41,141142
1626,634,25.00,2022-04-01 19:26:31,139708
1629,637,25.00,2022-04-07 20:16:01,141359
1630,638,17.27,2022-04-07 20:16:31,141359
1634,639,25.00,2022-04-09 13:40:00,142160
1688,640,40.00,2022-06-01 12:07:03,157188
1640,641,25.00,2022-04-16 13:02:13,144345
1719,642,45.00,2022-07-16 19:15:39,170456
1758,643,23.54,2022-09-16 12:47:23,188248
1713,644,40.00,2022-07-08 17:42:39,167810
1642,646,19.00,2022-04-23 12:42:28,146593
1963,647,40.00,2023-03-23 13:25:59,244383
1721,648,8.19,2022-07-20 13:07:47,171018
1722,648,1.81,2022-07-20 13:09:06,171031
1720,649,10.00,2022-07-20 13:07:10,171018
1643,651,21.94,2022-04-26 13:41:58,147242
1644,652,25.00,2022-04-26 14:43:59,147280
1761,653,50.00,2022-09-17 14:33:52,188911
1687,655,20.33,2022-05-31 19:27:03,157093
1681,656,50.00,2022-05-26 20:38:58,155941
1683,657,50.00,2022-05-27 20:10:13,156317
1662,658,39.06,2022-05-07 13:28:05,150890
2065,660,50.00,2023-07-29 16:36:22,286343
1682,661,50.00,2022-05-27 12:55:51,156049
1669,662,50.00,2022-05-14 17:15:06,152892
1710,663,43.34,2022-06-30 17:56:15,165547
2011,663,56.66,2023-05-26 17:02:30,265566
1918,664,31.71,2023-02-18 18:52:15,233382
1648,665,50.00,2022-04-27 20:07:41,147878
2085,665,30.00,2023-08-26 20:43:47,295837
1650,666,19.26,2022-04-29 21:51:34,148930
1676,667,40.00,2022-05-21 20:23:34,154883
1655,668,40.00,2022-05-04 19:57:54,150083
1837,669,35.00,2022-12-22 13:02:22,215774
1660,670,50.00,2022-05-06 18:32:12,150721
1675,671,22.47,2022-05-21 13:37:26,154596
1748,671,27.53,2022-08-27 13:02:36,182659
1668,672,26.75,2022-05-14 15:06:31,152834
1919,672,23.25,2023-02-18 19:44:31,233427
1666,673,20.00,2022-05-13 16:46:41,152422
1692,674,20.00,2022-06-03 17:26:45,158030
1661,677,25.00,2022-05-06 21:26:57,150713
1749,678,25.00,2022-08-27 19:32:28,182987
1672,679,37.72,2022-05-17 19:22:04,153324
1812,679,12.28,2022-11-26 18:28:58,208581
1835,680,50.00,2022-12-21 19:32:42,215574
1670,681,28.74,2022-05-14 17:37:12,152930
1671,681,6.42,2022-05-14 18:02:42,152951
1697,681,14.84,2022-06-08 17:56:24,159209
1691,682,25.00,2022-06-03 15:46:33,157903
1673,683,50.00,2022-05-19 19:47:55,153922
1674,684,20.33,2022-05-20 20:28:19,154490
1678,684,19.67,2022-05-24 20:42:20,155285
1680,685,40.38,2022-05-25 19:16:00,155552
1890,685,26.88,2023-01-28 18:12:37,226708
1677,686,17.94,2022-05-24 19:57:30,155257
1679,687,38.52,2022-05-25 14:07:53,155441
2131,687,1.48,2023-11-08 18:50:30,317808
1690,688,53.50,2022-06-02 18:05:07,157679
1740,689,50.00,2022-08-13 14:47:03,178389
1684,691,37.99,2022-05-28 14:33:57,156516
1753,692,35.31,2022-09-10 18:55:34,187031
1783,692,14.69,2022-10-25 18:32:12,199501
1689,694,10.00,2022-06-01 18:39:28,157379
1693,696,41.73,2022-06-03 17:40:54,158022
2031,696,18.96,2023-06-17 17:30:42,272700
1694,697,51.36,2022-06-04 18:06:35,158530
1972,697,28.64,2023-04-01 18:30:59,247971
1695,698,25.00,2022-06-08 12:25:32,159045
1868,699,20.00,2023-01-10 20:38:11,220718
1983,700,36.55,2023-04-15 19:02:33,252654
1708,701,22.47,2022-06-25 13:30:35,164109
1700,702,25.00,2022-06-15 14:06:20,161156
1703,703,40.00,2022-06-17 19:48:18,162048
1704,704,47.00,2022-06-18 17:23:30,162344
1733,704,3.00,2022-08-02 18:59:35,174817
1790,705,23.54,2022-11-04 12:15:28,202114
1711,706,25.00,2022-07-01 13:29:24,165801
1718,707,50.00,2022-07-16 16:11:57,170356
2010,708,54.40,2023-05-24 20:53:28,264881
2049,708,22.36,2023-07-12 19:10:48,280219
1714,709,50.00,2022-07-09 19:06:06,168349
1810,710,25.00,2022-11-26 14:23:05,208462
1715,711,86.14,2022-07-13 17:54:58,169044
2022,712,25.00,2023-06-09 14:58:48,269828
1725,713,50.00,2022-07-21 20:01:02,171510
1933,715,20.00,2023-02-25 13:55:52,235468
1763,716,20.00,2022-09-21 16:53:23,189677
1825,717,25.00,2022-12-14 19:44:25,213447
1727,718,25.00,2022-07-26 13:12:57,172672
1728,719,54.57,2022-07-28 18:38:45,173492
1736,719,25.43,2022-08-06 16:58:34,176450
1798,719,-25.00,2022-11-15 20:03:17,NULL
1800,719,25.00,2022-11-15 20:04:01,205480
1729,720,35.31,2022-07-29 18:20:05,173949
1739,720,41.73,2022-08-12 18:39:03,178095
1792,720,22.96,2022-11-04 20:33:21,202474
1731,721,22.57,2022-08-02 15:13:11,174696
1732,722,40.00,2022-08-02 15:24:14,174728
1734,723,29.43,2022-08-03 17:25:09,175112
1735,723,8.56,2022-08-03 17:42:23,175153
1752,724,35.00,2022-09-09 20:56:10,186549
1799,724,-25.00,2022-11-15 20:03:33,NULL
1801,724,6.00,2022-11-15 20:04:24,205480
1973,724,19.00,2023-04-06 20:49:29,249224
2052,725,100.00,2023-07-15 18:36:36,281852
1738,726,40.00,2022-08-10 18:43:04,177284
1762,727,25.00,2022-09-21 16:22:30,189678
1766,728,30.50,2022-09-24 15:24:25,190837
1824,728,19.50,2022-12-14 15:38:45,213283
1744,729,50.00,2022-08-17 20:12:56,179345
1994,730,94.06,2023-04-29 16:12:00,256963
1743,731,25.00,2022-08-17 20:11:19,179369
1955,732,57.00,2023-03-15 19:04:44,241892
1956,732,43.00,2023-03-15 19:11:50,241967
1779,735,25.00,2022-10-15 18:03:08,197150
1747,736,25.00,2022-08-25 13:43:07,181890
1975,736,-25.00,2023-04-06 20:51:07,NULL
1976,736,19.96,2023-04-06 20:51:27,249224
1944,738,50.00,2023-03-07 19:23:25,238888
1754,740,15.00,2022-09-14 12:22:44,187475
1755,741,15.00,2022-09-14 12:22:58,187475
1802,742,25.00,2022-11-16 18:39:40,205758
1774,743,50.00,2022-10-06 16:32:12,193695
1757,744,17.00,2022-09-15 19:42:44,188108
2069,746,50.00,2023-08-02 17:40:47,287357
1785,747,30.00,2022-10-29 16:48:40,201032
1760,748,25.00,2022-09-17 14:15:21,188863
1775,749,17.12,2022-10-08 12:23:10,194545
1776,749,1.61,2022-10-08 12:24:41,194559
1781,749,1.27,2022-10-20 13:13:54,197924
1826,750,50.00,2022-12-17 18:32:31,214671
1764,751,40.00,2022-09-21 21:31:48,189823
1767,752,40.00,2022-09-30 18:59:59,192235
1816,753,25.00,2022-11-30 18:13:29,209216
1840,756,25.00,2022-12-22 19:05:59,215987
1777,757,25.00,2022-10-13 20:00:00,196025
1778,758,25.00,2022-10-14 13:00:23,196190
1780,759,25.00,2022-10-18 19:24:21,197498
1782,760,25.00,2022-10-20 22:02:16,198204
1881,763,25.00,2023-01-21 14:06:14,224324
1784,764,20.33,2022-10-28 12:25:58,200323
1907,764,4.67,2023-02-14 14:00:10,231428
1796,765,20.00,2022-11-08 20:18:12,203408
1788,766,40.00,2022-11-02 20:58:54,201765
1813,767,27.82,2022-11-26 19:55:56,208780
1814,767,5.35,2022-11-26 20:35:59,208811
2002,767,16.83,2023-05-11 19:07:13,260937
1921,768,22.58,2023-02-21 20:55:47,233981
1922,768,7.42,2023-02-21 20:56:20,234001
2007,770,32.25,2023-05-18 12:19:20,262917
1828,771,50.00,2022-12-17 21:12:48,214844
1797,773,40.00,2022-11-12 21:08:09,205142
2106,774,37.63,2023-09-29 16:09:22,305262
1805,775,25.00,2022-11-18 17:31:20,206417
1806,776,16.05,2022-11-18 20:27:48,206627
1923,776,8.95,2023-02-22 17:37:02,234189
1902,777,35.48,2023-02-10 15:53:11,230340
2140,777,4.52,2023-11-22 15:58:33,321917
1809,779,40.00,2022-11-25 18:15:52,208275
1906,781,39.24,2023-02-11 17:43:12,231061
2240,783,50.00,2024-02-08 17:57:11,346672
2129,785,50.00,2023-10-27 13:24:27,313936
1876,786,93.53,2023-01-18 19:01:07,223283
2051,787,61.00,2023-07-15 18:02:27,281715
2029,788,25.00,2023-06-15 16:14:04,271677
1862,789,30.00,2023-01-07 16:34:30,220013
2235,790,50.00,2024-02-03 16:48:25,345465
2166,792,20.00,2023-12-21 13:16:42,330745
2167,792,-20.00,2023-12-21 13:19:10,NULL
1850,793,22.47,2022-12-30 16:37:31,218077
1819,794,36.38,2022-12-09 13:22:06,211779
2061,798,25.00,2023-07-25 18:15:41,284607
1820,800,15.00,2022-12-10 13:56:12,212330
1856,802,50.00,2023-01-04 18:34:33,218868
1830,803,50.00,2022-12-20 21:13:49,215259
1836,804,50.00,2022-12-21 20:21:55,215657
1979,805,50.00,2023-04-12 15:32:34,250953
1832,806,50.00,2022-12-21 17:40:54,215516
1842,807,58.32,2022-12-27 18:04:34,216848
1869,807,41.68,2023-01-11 18:19:41,220939
1878,808,33.33,2023-01-19 19:19:02,223578
1905,808,6.67,2023-02-11 16:22:23,231030
1821,809,19.26,2022-12-10 19:33:24,212623
1908,809,5.74,2023-02-14 19:32:24,231623
1891,810,19.35,2023-01-31 11:23:36,227042
1935,810,19.35,2023-02-28 11:43:41,236069
2005,810,11.30,2023-05-16 12:02:49,262104
1822,814,25.00,2022-12-13 19:06:37,212990
1901,815,20.00,2023-02-10 14:57:42,230315
1855,817,25.00,2023-01-03 18:39:02,218555
1857,818,25.00,2023-01-04 18:35:02,218868
1858,820,41.39,2023-01-05 15:52:29,219102
1827,821,50.00,2022-12-17 18:41:42,214667
1884,822,25.00,2023-01-21 18:04:10,224562
2014,825,50.00,2023-05-27 20:42:31,266289
1924,826,9.33,2023-02-22 17:37:56,234189
1926,826,-9.33,2023-02-22 17:39:39,NULL
2114,826,10.00,2023-10-04 18:12:13,306687
1864,827,23.11,2023-01-07 20:19:10,220246
1894,827,23.11,2023-02-01 20:30:56,227671
1959,827,23.11,2023-03-16 18:50:00,242357
1970,827,17.74,2023-03-29 21:13:44,246599
1927,828,49.45,2023-02-23 17:35:05,234559
1995,828,50.55,2023-05-03 16:53:39,257960
1916,829,47.30,2023-02-18 17:18:31,233227
1829,830,50.00,2022-12-20 18:24:02,215073
2057,831,21.07,2023-07-21 11:23:01,283271
2058,831,3.93,2023-07-21 11:24:02,283272
1941,832,27.41,2023-03-03 18:59:50,237498
2127,833,30.00,2023-10-25 21:47:10,313450
1913,834,25.80,2023-02-17 17:09:11,232612
2236,834,24.20,2024-02-03 17:08:27,345445
1846,835,21.94,2022-12-30 12:52:08,217931
1882,836,50.00,2023-01-21 16:05:43,224489
1883,837,30.00,2023-01-21 17:57:34,224539
1841,839,25.00,2022-12-27 12:18:20,216574
1870,840,52.68,2023-01-12 18:23:50,221247
2045,840,47.32,2023-07-08 12:15:42,278920
1831,841,35.31,2022-12-21 15:28:49,215449
1886,842,50.00,2023-01-25 19:56:53,225372
2108,843,30.00,2023-09-30 12:30:45,305686
1851,844,44.94,2022-12-30 17:46:54,218119
1839,845,35.00,2022-12-22 17:14:05,NULL
1859,846,30.00,2023-01-06 19:30:42,219622
1838,847,25.00,2022-12-22 15:46:48,215879
2116,848,33.33,2023-10-06 11:46:21,307222
2130,848,16.67,2023-11-01 12:45:12,315221
1848,850,40.00,2022-12-30 15:33:15,218032
1931,852,45.00,2023-02-23 21:19:18,234708
1985,853,32.25,2023-04-19 18:23:15,253382
1860,854,47.00,2023-01-06 21:35:51,219698
1911,854,28.00,2023-02-14 21:53:24,231708
1917,855,20.00,2023-02-18 17:33:00,233329
2072,856,35.00,2023-08-04 18:53:57,288233
1887,857,29.03,2023-01-27 15:23:28,225908
1915,857,17.20,2023-02-18 15:30:13,233187
1938,857,3.77,2023-03-02 15:23:45,236908
1873,858,50.00,2023-01-14 13:47:55,222223
1940,859,60.00,2023-03-03 13:04:52,237233
1968,861,40.00,2023-03-28 18:31:41,246057
1844,862,40.00,2022-12-28 17:27:58,217283
1845,863,65.00,2022-12-28 21:03:59,217406
1952,863,10.00,2023-03-11 19:11:09,241065
1847,864,28.89,2022-12-30 15:08:50,218044
1849,865,89.88,2022-12-30 16:31:59,218083
1872,865,30.12,2023-01-13 16:14:50,221735
1852,866,40.00,2022-12-30 18:25:12,218214
1854,867,80.00,2023-01-03 15:52:52,218517
1861,868,40.00,2023-01-07 14:35:08,219925
1863,869,39.24,2023-01-07 20:07:37,220224
1867,870,25.00,2023-01-10 20:37:39,220718
1871,871,34.40,2023-01-12 19:46:46,221372
1892,872,25.00,2023-01-31 18:09:44,227257
1874,873,25.00,2023-01-14 18:48:33,222605
1875,874,34.40,2023-01-14 19:55:27,222616
1998,874,-34.40,2023-05-04 18:53:52,NULL
1999,874,28.00,2023-05-04 18:54:17,258445
1877,875,23.65,2023-01-19 19:11:45,223591
1885,875,16.35,2023-01-24 20:01:40,225021
1880,876,18.00,2023-01-20 20:22:31,224072
1889,876,19.00,2023-01-27 19:00:36,226044
1903,876,19.00,2023-02-10 19:41:00,230516
1914,876,18.00,2023-02-17 19:17:07,232655
1942,876,18.28,2023-03-03 20:11:47,237569
1960,876,7.72,2023-03-17 19:16:17,242756
1949,878,33.86,2023-03-11 18:01:16,240896
1978,878,34.40,2023-04-08 17:59:01,250199
2013,878,31.74,2023-05-27 18:14:03,266147
1888,879,40.00,2023-01-27 18:07:31,225931
1893,881,40.00,2023-01-31 18:35:51,227218
1895,882,34.40,2023-02-03 18:55:57,228328
1896,883,25.00,2023-02-04 12:54:54,228588
1898,884,50.00,2023-02-07 19:05:23,229356
1899,885,12.90,2023-02-09 18:01:51,230002
1925,885,-3.57,2023-02-22 17:39:10,NULL
1939,885,30.67,2023-03-02 20:27:35,237045
1900,886,28.00,2023-02-09 18:23:46,230004
1982,886,12.00,2023-04-15 18:31:46,252591
1936,887,30.00,2023-02-28 13:13:46,236122
1928,889,30.00,2023-02-23 18:55:24,234617
1904,890,33.86,2023-02-11 14:27:41,230892
2101,890,37.63,2023-09-16 15:56:25,301617
1909,891,25.00,2023-02-14 19:32:51,231623
1912,892,50.00,2023-02-15 14:25:03,231811
1920,893,40.00,2023-02-18 22:00:10,233616
1930,895,70.95,2023-02-23 19:33:10,234625
1934,895,29.05,2023-02-25 19:50:40,235842
1929,897,50.00,2023-02-23 19:22:52,234610
1932,898,25.00,2023-02-24 18:48:30,234993
1937,899,12.00,2023-03-01 12:55:57,236468
1948,900,40.00,2023-03-11 17:30:50,240802
1945,901,30.00,2023-03-09 19:43:33,239911
1971,902,40.31,2023-03-31 13:51:45,247133
2038,902,24.81,2023-06-27 17:43:50,275247
2077,902,34.88,2023-08-16 18:30:03,291820
1950,904,25.00,2023-03-11 18:17:00,240987
1951,905,25.00,2023-03-11 18:17:52,240987
1953,906,40.00,2023-03-14 19:28:19,241484
1965,907,87.00,2023-03-24 20:26:48,245082
2083,908,35.00,2023-08-25 20:22:38,295274
1957,909,40.00,2023-03-16 18:12:37,242289
1993,910,31.14,2023-04-29 14:19:05,256884
1962,911,39.00,2023-03-21 19:55:46,243781
1966,912,40.00,2023-03-25 13:19:26,245334
1969,914,25.80,2023-03-29 20:26:15,246540
2064,914,49.20,2023-07-28 20:42:43,286096
1989,915,33.86,2023-04-21 20:10:46,254465
2040,915,16.14,2023-06-30 20:33:51,276724
1991,916,35.00,2023-04-27 19:10:09,256144
1974,918,25.00,2023-04-06 20:50:32,249224
1977,919,96.21,2023-04-08 15:17:04,250095
1980,920,10.00,2023-04-12 18:44:49,251072
1981,920,3.00,2023-04-12 20:43:36,251214
2062,921,35.00,2023-07-26 19:22:36,285034
1986,922,25.00,2023-04-19 20:32:27,253553
1987,923,80.00,2023-04-20 18:09:56,253766
1988,924,40.00,2023-04-21 17:15:22,254151
2123,925,41.93,2023-10-20 18:24:13,311927
1990,927,14.51,2023-04-27 16:27:48,256052
2087,927,10.49,2023-08-30 19:31:38,296326
1992,928,25.00,2023-04-27 20:02:30,256196
2056,929,32.00,2023-07-20 14:33:27,282970
1996,930,23.60,2023-05-04 12:34:24,258211
1997,930,16.40,2023-05-04 12:53:54,258258
2047,932,15.00,2023-07-08 18:23:18,279168
2043,936,15.00,2023-07-05 13:54:28,277643
2004,938,15.00,2023-05-13 19:39:03,261930
2063,941,25.00,2023-07-28 17:25:31,285751
2048,943,25.00,2023-07-08 18:23:33,279168
2053,945,20.00,2023-07-18 16:44:24,282214
2034,946,20.00,2023-06-22 19:52:41,273982
2019,947,20.00,2023-06-06 20:27:27,268920
2003,949,46.23,2023-05-12 17:50:50,261284
2009,954,46.00,2023-05-24 20:33:33,264924
2111,957,30.00,2023-09-30 19:58:13,306045
2017,958,20.00,2023-06-02 15:20:21,267748
2016,959,20.00,2023-06-01 17:42:28,267315
2112,960,20.00,2023-09-30 20:00:26,306045
2020,963,25.00,2023-06-07 21:19:01,269259
2023,964,26.98,2023-06-10 13:21:50,270334
2050,965,30.00,2023-07-13 19:12:09,280627
2006,967,19.35,2023-05-17 20:20:54,262811
2098,968,39.08,2023-09-13 18:58:52,300191
2088,971,45.15,2023-08-31 12:42:52,296395
2100,971,4.85,2023-09-15 11:29:48,300757
2171,974,25.00,2023-12-23 11:43:50,331645
2024,975,25.00,2023-06-13 17:26:35,270970
2254,976,25.00,2024-02-16 18:49:37,349727
2012,977,50.00,2023-05-26 18:14:14,265600
2041,978,50.00,2023-07-01 15:39:48,276942
2015,979,24.73,2023-05-30 13:12:23,266423
2150,979,24.73,2023-12-07 13:45:46,326148
2194,979,24.73,2024-01-05 13:47:08,335844
2230,979,5.81,2024-02-01 12:56:48,344276
2193,980,21.50,2024-01-04 20:29:02,335735
2018,982,25.00,2023-06-02 18:19:11,267850
2217,984,25.00,2024-01-23 17:37:21,341294
2030,985,23.00,2023-06-16 20:12:27,272268
2026,986,25.00,2023-06-15 14:13:53,271617
2027,987,25.00,2023-06-15 14:14:40,271617
2028,988,13.96,2023-06-15 14:15:17,271617
2089,990,45.00,2023-09-01 17:55:09,296845
2119,991,28.00,2023-10-12 20:02:13,309376
2032,992,35.33,2023-06-17 17:31:33,272700
2191,992,84.67,2024-01-04 13:00:38,335422
2033,994,25.00,2023-06-22 17:33:32,273837
2036,996,40.00,2023-06-24 17:26:30,274813
2037,997,50.00,2023-06-24 17:41:06,274836
2059,999,30.00,2023-07-21 19:21:23,283624
2079,1001,40.00,2023-08-18 18:30:08,292768
2039,1002,25.00,2023-06-30 13:40:41,276261
2042,1003,18.97,2023-07-01 19:07:07,277163
2044,1005,25.00,2023-07-05 19:11:52,277911
