478,25183,1,17.50," - Discount entered by Wade.",1
479,25180,1,9.00," - Discount entered by Wade.",1
480,25048,2,22.00,silas - Discount entered by Wade.,1
481,25049,2,21.00,silas - Discount entered by Wade.,1
482,25050,2,17.00,silas - Discount entered by Wade.,1
483,25189,1,14.00," - Discount entered by Tammy.",2
484,25453,1,8.44," - Discount entered by Jeffrey.",1
485,25457,1,3.56," - Discount entered by Jeffrey.",1
486,25526,1,4.00,danny o - Discount entered by Danny.,4
487,25619,1,4.50,ash o - Discount entered by Ashley H.,5
488,25430,1,8.25,Employee discount given by Wade,0
489,25431,1,1.50,Employee discount given by Wade,0
490,25415,1,5.50,Employee discount given by Wade,0
491,25416,1,4.00,Employee discount given by Wade,0
492,25398,1,5.50,Employee discount given by Wade,0
493,25868,1,5.50," - Discount entered by Wade.",2
494,25882,1,9.75," - Discount entered by Wade.",2
495,26181,1,5.00,eo - Discount entered by Danielle K.,4
496,26325,1,4.50,ash o - Discount entered by Ashley H.,5
497,25931,1,5.50,Employee discount given by Wade,0
498,26052,1,5.50,Employee discount given by Wade,0
499,26161,1,5.50,Employee discount given by Wade,0
500,26183,1,4.00,Employee discount given by Wade,0
501,26184,1,5.00,Employee discount given by Wade,0
502,26185,1,1.50,Employee discount given by Wade,0
503,26724,1,17.00," - Discount entered by Wade.",2
504,26916,3,18.00,band - Discount entered by Danny.,4
505,26921,1,4.00,Employee discount given by Wade,0
506,26922,1,5.00,Employee discount given by Wade,0
507,26923,1,1.50,Employee discount given by Wade,0
508,26914,1,6.50,Employee discount given by Wade,0
509,26912,1,8.00,Employee discount given by Wade,0
510,26913,1,10.88,Employee discount given by Wade,0
511,27322,1,4.50,Employee discount given by Wade,0
512,27212,1,5.50,Employee discount given by Wade,0
513,27135,1,5.00,Employee discount given by Wade,0
514,27343,1,9.00,Employee discount given by Wade,0
515,27344,1,1.50,Employee discount given by Wade,0
516,27458,1,1.50,ash o - Discount entered by Ashley H.,4
517,27402,1,6.00,ash o - Discount entered by Danny.,4
518,27500,1,6.50,dan o - Discount entered by Danny.,5
519,27823,2,14.50,Cada Raye - Discount entered by Danny.,5
520,27981,3,21.00,band - Discount entered by Danny.,4
521,27966,1,10.00," - Discount entered by Wade.",2
522,28079,1,9.00,Employee discount given by Wade,0
523,28080,1,3.50,Employee discount given by Wade,0
524,28088,1,14.50," - Discount entered by Wade.",2
525,28091,1,9.75," - Discount entered by Wade.",2
526,28309,1,8.00,d's food - Discount entered by Danielle K.,4
527,28310,1,1.50,d's food - Discount entered by Danielle K.,4
528,28311,1,1.50,d's food - Discount entered by Danielle K.,4
529,28298,1,9.00,Employee discount given by Erienne,0
530,28316,1,4.00,Employee discount given by Erienne,0
531,28317,1,4.00,Employee discount given by Erienne,0
532,28323,1,7.00,Employee discount given by Erienne,0
533,28324,1,4.50,Employee discount given by Erienne,0
534,28399,1,7.50,Employee discount given by Erienne,0
535,28400,1,4.00,Employee discount given by Erienne,0
536,28434,1,4.50,danny o - Discount entered by Danny.,4
537,28452,1,5.50,ash o - Discount entered by Ashley H.,5
538,28453,1,4.00,ash o - Discount entered by Ashley H.,5
539,28620,1,14.50," - Discount entered by Wade.",1
540,28643,1,16.00," - Discount entered by Wade.",1
541,28831,1,5.00,eo - Discount entered by Danielle K.,4
542,28806,1,7.50,Employee discount given by Erienne,0
543,28807,1,4.00,Employee discount given by Erienne,0
544,28819,1,8.25,Employee discount given by Erienne,0
545,28846,1,6.00,Employee discount given by Erienne,0
546,28863,1,5.50,Employee discount given by Erienne,0
547,28915,1,4.50,eo - Discount entered by Danny.,5
548,29198,1,5.00,danny o - Discount entered by Danny.,4
549,29192,1,10.00,Employee discount given by Wade,0
550,29201,1,10.50,Employee discount given by Wade,0
551,29192,1,0.00," - Discount entered by Wade.",1
552,29201,1,0.00," - Discount entered by Wade.",1
553,29213,1,14.00," - Discount entered by Wade.",1
554,29378,4,0.28," - Discount entered by Erienne.",1
555,29379,4,0.00," - Discount entered by Erienne.",1
556,29380,4,3.20," - Discount entered by Erienne.",1
557,29381,4,1.40," - Discount entered by Erienne.",1
558,29377,1,9.75,Employee discount given by Erienne,0
559,29362,1,5.50,Employee discount given by Erienne,0
560,29361,1,11.50,Employee discount given by Erienne,0
561,29604,1,4.50,ash o - Discount entered by Ashley H.,5
562,29736,1,3.50,Employee discount given by Wade,0
563,29737,1,4.00,Employee discount given by Wade,0
564,29760,1,10.50," - Discount entered by Wade.",1
565,29780,1,27.00," - Discount entered by Wade.",1
566,30010,1,5.00,eo - Discount entered by Danielle K.,4
567,30175,4,0.28," - Discount entered by Erienne.",1
568,30178,4,0.28," - Discount entered by Erienne.",1
569,30179,4,0.60," - Discount entered by Erienne.",1
570,30180,4,1.00," - Discount entered by Erienne.",1
571,30181,4,2.30," - Discount entered by Erienne.",1
572,30182,4,0.35," - Discount entered by Erienne.",1
573,30183,4,0.80," - Discount entered by Erienne.",1
574,30185,4,0.90," - Discount entered by Erienne.",1
575,30028,1,5.50,Employee discount given by Erienne,0
576,30029,1,4.50,Employee discount given by Erienne,0
577,30062,1,5.50,Employee discount given by Erienne,0
578,30063,1,3.50,Employee discount given by Erienne,0
579,29873,1,8.00," - Discount entered by Wade.",2
580,29874,1,9.00," - Discount entered by Wade.",2
581,30736,3,18.00,band - Discount entered by Danny.,4
582,30889,1,4.00,Employee discount given by Wade,0
583,30890,1,5.00,Employee discount given by Wade,0
584,30892,1,1.50,Employee discount given by Wade,0
585,30876,1,11.25,Employee discount given by Wade,0
586,30881,1,6.00,Employee discount given by Wade,0
587,31018,1,5.50,Employee discount given by Erienne,0
588,31021,1,1.50,Employee discount given by Erienne,0
589,31409,1,4.00,Employee discount given by Erienne,0
590,31053,1,5.50,Employee discount given by Erienne,0
591,31286,1,11.25,Employee discount given by Erienne,0
592,31343,1,5.00,Employee discount given by Erienne,0
593,30877,1,5.50,OrEo - Discount entered by Danny.,4
594,30878,1,5.50,OrEo - Discount entered by Danny.,4
595,31424,3,4.50,band - Discount entered by Danny.,5
596,31427,1,5.50,ash o - Discount entered by Ashley H.,5
597,31428,1,4.00,ash o - Discount entered by Ashley H.,5
598,31785,1,9.00,Employee discount given by Wade,0
599,31875,3,4.50,band - Discount entered by Danny.,4
600,31956,1,13.00,Employee discount given by Wade,0
601,31955,1,7.50,Employee discount given by Wade,0
602,31924,1,7.50,Employee discount given by Wade,0
603,31925,1,3.00,Employee discount given by Wade,0
604,31889,1,4.50,Employee discount given by Wade,0
605,31890,1,6.00,Employee discount given by Wade,0
606,31876,1,7.00,Employee discount given by Wade,0
607,31864,1,10.50,Employee discount given by Wade,0
608,32178,1,8.00,eo - Discount entered by Danielle K.,5
609,32179,1,1.50,eo - Discount entered by Danielle K.,5
610,32180,1,1.50,eo - Discount entered by Danielle K.,5
611,32196,1,9.50,Employee discount given by Erienne,0
612,32197,1,1.50,Employee discount given by Erienne,0
613,32198,1,1.50,Employee discount given by Erienne,0
614,32193,1,10.50,Employee discount given by Erienne,0
615,32165,1,5.50,Employee discount given by Erienne,0
616,32166,1,1.50,Employee discount given by Erienne,0
617,32125,1,7.50,Employee discount given by Erienne,0
618,32106,1,5.50,Employee discount given by Erienne,0
619,32108,1,1.50,Employee discount given by Erienne,0
620,32017,3,32.00,re mike - Discount entered by Erienne.,1
621,32533,1,10.50," - Discount entered by Wade.",1
622,32546,1,21.00," - Discount entered by Wade.",1
623,32525,1,7.00," - Discount entered by Wade.",1
624,32531,1,5.50,tori o - Discount entered by Tori.,4
625,32532,1,5.00,tori o - Discount entered by Tori.,4
626,32548,1,13.00," - Discount entered by Wade.",1
627,32715,1,4.50,Employee discount given by Wade,0
628,32685,1,6.00,Employee discount given by Wade,0
629,32732,1,3.50,Employee discount given by Wade,0
630,32733,1,5.00,Employee discount given by Wade,0
631,32745,1,7.00,Employee discount given by Wade,0
632,32966,1,10.00,danny o - Discount entered by Danny.,4
633,33121,1,9.75," - Discount entered by Wade.",1
634,32966,1,8.00,scott o - Discount entered by Danny.,4
635,33143,1,14.00," - Discount entered by Wade.",2
636,33208,1,4.50,employee meal  - Discount entered by Danielle K.,4
637,33194,3,5.50,fly in salad - Discount entered by Erienne.,4
638,33195,3,3.50,fly in salad - Discount entered by Erienne.,4
639,33196,3,2.80,fly in salad - Discount entered by Erienne.,4
640,33197,3,3.50,fly in salad - Discount entered by Erienne.,4
641,33254,1,8.00,eats - Discount entered by Danielle K.,4
642,33255,1,1.50,eats - Discount entered by Danielle K.,4
643,33256,1,1.50,eats - Discount entered by Danielle K.,4
644,33330,1,7.50,Employee discount given by Erienne,0
645,33331,1,1.50,Employee discount given by Erienne,0
646,33253,1,11.50,Employee discount given by Erienne,0
647,33371,1,14.50," - Discount entered by Erienne.",1
648,33375,4,0.28," - Discount entered by Erienne.",1
649,33378,4,2.30," - Discount entered by Erienne.",1
650,33379,4,0.80," - Discount entered by Erienne.",1
651,33407,3,10.00,re mike - Discount entered by Erienne.,1
