511,2022-11-01 00:00:00,202.00
512,2022-11-02 00:00:00,257.00
513,2022-11-03 00:00:00,237.00
514,2022-11-04 00:00:00,355.00
515,2022-11-05 00:00:00,460.00
516,2022-11-08 00:00:00,275.00
517,2022-11-09 00:00:00,190.00
518,2022-11-10 00:00:00,110.00
519,2022-11-11 00:00:00,443.00
520,2022-11-12 00:00:00,485.00
521,2022-11-15 00:00:00,100.00
522,2022-11-16 00:00:00,340.00
523,2022-11-17 00:00:00,222.00
524,2022-11-18 00:00:00,267.00
525,2022-11-19 00:00:00,492.00
526,2022-11-22 00:00:00,350.00
527,2022-11-23 00:00:00,370.00
528,2022-11-24 00:00:00,0.00
529,2022-11-25 00:00:00,493.00
530,2022-11-26 00:00:00,385.00
531,2022-11-29 00:00:00,165.00
532,2022-11-30 00:00:00,187.00
533,2022-12-01 00:00:00,301.00
534,2022-12-02 00:00:00,465.00
535,2022-12-03 00:00:00,330.00
536,2022-12-06 00:00:00,146.00
537,2022-12-07 00:00:00,180.00
538,2022-12-08 00:00:00,290.00
539,2022-12-09 00:00:00,375.00
540,2022-12-10 00:00:00,523.00
541,2022-12-13 00:00:00,225.00
542,2022-12-14 00:00:00,312.00
543,2022-12-15 00:00:00,275.00
544,2022-12-16 00:00:00,355.00
545,2022-12-17 00:00:00,635.00
546,2022-12-20 00:00:00,300.00
547,2022-12-21 00:00:00,283.00
548,2022-12-22 00:00:00,454.00
549,2022-12-23 00:00:00,276.00
550,2022-12-24 00:00:00,69.75
551,2022-12-27 00:00:00,450.00
552,2022-12-28 00:00:00,415.00
553,2022-12-29 00:00:00,456.00
554,2022-12-30 00:00:00,552.00
555,2022-12-31 00:00:00,0.00
556,2023-01-03 00:00:00,348.00
557,2023-01-04 00:00:00,310.00
558,2023-01-05 00:00:00,308.00
559,2023-01-06 00:00:00,372.00
560,2023-01-07 00:00:00,426.00
561,2023-01-10 00:00:00,290.00
562,2023-01-11 00:00:00,270.00
563,2023-01-12 00:00:00,255.00
564,2023-01-13 00:00:00,436.00
565,2023-01-14 00:00:00,428.00
566,2023-01-17 00:00:00,163.00
567,2023-01-18 00:00:00,201.00
568,2023-01-19 00:00:00,278.00
569,2023-01-20 00:00:00,371.00
570,2023-01-21 00:00:00,496.00
571,2023-01-24 00:00:00,230.00
572,2023-01-25 00:00:00,353.00
573,2023-01-26 00:00:00,261.00
574,2023-01-27 00:00:00,566.00
575,2023-01-28 00:00:00,356.00
576,2023-01-31 00:00:00,257.00
577,2023-02-01 00:00:00,194.00
578,2023-02-02 00:00:00,233.00
579,2023-02-03 00:00:00,365.00
580,2023-02-04 00:00:00,491.00
581,2023-02-07 00:00:00,262.00
582,2023-02-08 00:00:00,371.00
583,2023-02-09 00:00:00,312.00
584,2023-02-10 00:00:00,411.00
585,2023-02-11 00:00:00,482.00
586,2023-02-14 00:00:00,258.00
587,2023-02-15 00:00:00,245.00
588,2023-02-16 00:00:00,226.00
589,2023-02-17 00:00:00,410.00
590,2023-02-18 00:00:00,550.00
591,2023-02-21 00:00:00,312.00
592,2023-02-22 00:00:00,248.00
593,2023-02-23 00:00:00,235.00
594,2023-02-24 00:00:00,467.00
595,2023-02-25 00:00:00,456.00
596,2023-02-28 00:00:00,275.00
597,2023-03-01 00:00:00,388.00
598,2023-03-02 00:00:00,408.00
599,2023-03-03 00:00:00,370.00
600,2023-03-04 00:00:00,402.00
601,2023-03-07 00:00:00,453.00
602,2023-03-08 00:00:00,426.00
603,2023-03-09 00:00:00,400.00
604,2023-03-10 00:00:00,685.00
605,2023-03-11 00:00:00,504.00
606,2023-03-14 00:00:00,347.00
607,2023-03-15 00:00:00,332.00
608,2023-03-16 00:00:00,300.00
609,2023-03-17 00:00:00,460.00
610,2023-03-18 00:00:00,432.00
611,2023-03-21 00:00:00,307.00
612,2023-03-22 00:00:00,329.00
613,2023-03-23 00:00:00,343.00
614,2023-03-24 00:00:00,323.00
615,2023-03-25 00:00:00,512.00
616,2023-03-28 00:00:00,184.00
617,2023-03-29 00:00:00,364.00
618,2023-03-30 00:00:00,240.00
619,2023-03-31 00:00:00,394.00
620,2023-04-01 00:00:00,457.00
621,2023-04-04 00:00:00,201.00
622,2023-04-05 00:00:00,305.00
623,2023-04-06 00:00:00,202.00
624,2023-04-07 00:00:00,426.00
625,2023-04-08 00:00:00,410.00
626,2023-04-11 00:00:00,243.00
627,2023-04-12 00:00:00,266.00
628,2023-04-13 00:00:00,387.00
629,2023-04-14 00:00:00,495.00
630,2023-04-15 00:00:00,406.00
631,2023-04-18 00:00:00,405.00
632,2023-04-19 00:00:00,181.00
633,2023-04-20 00:00:00,240.00
634,2023-04-21 00:00:00,427.00
635,2023-04-22 00:00:00,341.00
636,2023-04-25 00:00:00,312.00
637,2023-04-26 00:00:00,267.00
638,2023-04-27 00:00:00,260.00
639,2023-04-28 00:00:00,406.00
